id,amount,activities_time,source
96796,30,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,135,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,30,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,165,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,30,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,60,2020-01-14,Credit Sale
96796,60,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,75,2020-01-14,Credit Sale
96796,45,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,90,2020-01-14,Credit Sale
96796,15,2020-01-14,Credit Sale
96796,135,2020-01-14,Credit Sale
96796,30,2020-01-14,Credit Sale
96796,75,2020-01-14,Credit Sale
96796,210,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,105,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,60,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,60,2020-01-15,Credit Sale
96796,120,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,90,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,60,2020-01-15,Credit Sale
96796,30,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,75,2020-01-15,Credit Sale
96796,60,2020-01-15,Credit Sale
96796,60,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,15,2020-01-15,Credit Sale
96796,105,2020-01-15,Credit Sale
96796,90,2020-01-15,Credit Sale
96796,45,2020-01-15,Credit Sale
96796,360,2020-01-16,Credit Sale
96796,45,2020-01-16,Credit Sale
96796,150,2020-01-16,Credit Sale
96796,105,2020-01-16,Credit Sale
96796,75,2020-01-16,Credit Sale
96796,75,2020-01-16,Credit Sale
96796,75,2020-01-16,Credit Sale
96796,60,2020-01-16,Credit Sale
96796,60,2020-01-16,Credit Sale
96796,15,2020-01-16,Credit Sale
96796,75,2020-01-16,Credit Sale
96796,45,2020-01-16,Credit Sale
96796,75,2020-01-16,Credit Sale
96796,90,2020-01-16,Credit Sale
96796,30,2020-01-16,Credit Sale
96796,45,2020-01-16,Credit Sale
96796,30,2020-01-16,Credit Sale
96796,60,2020-01-16,Credit Sale
96796,120,2020-01-16,Credit Sale
96796,30,2020-01-16,Credit Sale
96796,45,2020-01-16,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,60,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,15,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,60,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,105,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,60,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,60,2020-01-17,Credit Sale
96796,60,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,15,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,135,2020-01-17,Credit Sale
96796,15,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,15,2020-01-17,Credit Sale
96796,165,2020-01-17,Credit Sale
96796,105,2020-01-17,Credit Sale
96796,30,2020-01-17,Credit Sale
96796,45,2020-01-17,Credit Sale
96796,90,2020-01-17,Credit Sale
96796,15,2020-01-17,Credit Sale
96796,90,2020-01-17,Credit Sale
96796,45,2020-01-18,Credit Sale
96796,60,2020-01-18,Credit Sale
3172,120,2020-01-21,Credit Sale
5148,64350,2020-01-10,Credit Sale
5148,6540,2020-01-16,Credit Sale
5148,1200,2020-01-16,Credit Sale
5148,45648,2020-01-17,Credit Sale
5148,28011,2020-01-23,Credit Sale
5148,9060,2020-01-04,Credit Sale
5148,66000,2020-01-03,Credit Sale
5148,30000,2020-01-03,Credit Sale
5148,6000,2020-01-03,Credit Sale
5148,21000,2020-01-03,Credit Sale
5148,13500,2020-01-03,Credit Sale
5148,19170,2020-01-04,Credit Sale
5148,8100,2020-01-04,Credit Sale
5148,7920,2020-01-04,Credit Sale
5148,18405,2020-01-04,Credit Sale
5965,1530,2020-01-10,Credit Sale
5965,18495,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,15525,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4665,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,11955,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,900,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4950,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,75,2020-01-18,Credit Sale
96796,120,2020-01-18,Credit Sale
96796,150,2020-01-18,Credit Sale
96796,60,2020-01-18,Credit Sale
96796,15,2020-01-18,Credit Sale
96796,240,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,45,2020-01-18,Credit Sale
96796,60,2020-01-18,Credit Sale
96796,60,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,15,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,15,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,240,2020-01-18,Credit Sale
96796,60,2020-01-18,Credit Sale
96796,36,2020-01-18,Credit Sale
3172,84,2019-12-23,Credit Sale
96796,15,2020-01-18,Credit Sale
96796,120,2020-01-18,Credit Sale
96796,45,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,30,2020-01-18,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,75,2020-01-19,Credit Sale
96796,15,2020-01-19,Credit Sale
96796,90,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,15,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,30,2020-01-19,Credit Sale
96796,180,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,45,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,60,2020-01-19,Credit Sale
96796,30,2020-01-20,Credit Sale
96796,75,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
96796,30,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
3172,240,2020-01-19,Credit Sale
5965,7695,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,22950,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,14220,2020-01-09,Credit Sale
5965,2340,2020-01-14,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1140,2020-01-10,Credit Sale
5965,5445,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3000,2020-01-10,Credit Sale
5965,465,2020-01-12,Credit Sale
5965,5040,2020-01-10,Credit Sale
5965,3720,2020-01-10,Credit Sale
5965,3600,2020-01-10,Credit Sale
5965,2610,2020-01-23,Credit Sale
5965,2655,2020-01-10,Credit Sale
5965,120,2020-01-15,Credit Sale
5965,150,2020-01-21,Credit Sale
5965,12075,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2025,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3540,2020-01-10,Credit Sale
5965,405,2020-01-09,Credit Sale
5965,5400,2020-01-09,Credit Sale
5965,12420,2020-01-21,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2220,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,33165,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5475,2020-01-09,Credit Sale
5965,510,2020-01-14,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1980,2020-01-10,Credit Sale
5965,21840,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1050,2020-01-15,Credit Sale
5965,6015,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,900,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5970,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7140,2020-01-09,Credit Sale
5965,240,2020-01-16,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2910,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,51390,2020-01-09,Credit Sale
5965,2100,2020-01-21,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5640,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1350,2020-01-10,Credit Sale
5965,2955,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7215,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4200,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,21105,2020-01-09,Credit Sale
5965,4620,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5250,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3765,2020-01-09,Credit Sale
5965,8850,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4725,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,9225,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5730,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,36135,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,19275,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1590,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2190,2020-01-10,Credit Sale
5965,7200,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1320,2020-01-10,Credit Sale
5965,13110,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,10050,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3600,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7395,2020-01-10,Credit Sale
5965,5490,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,960,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,705,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3480,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5985,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,15600,2020-01-09,Credit Sale
5965,180,2020-01-23,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,45000,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,11205,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,900,2020-01-17,Credit Sale
5965,11235,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,450,2020-01-10,Credit Sale
5965,18210,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5595,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1500,2020-01-10,Credit Sale
5965,1350,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,9000,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,9270,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,855,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2910,2020-01-10,Credit Sale
5965,13530,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,9720,2020-01-22,Credit Sale
5965,3750,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6225,2020-01-22,Credit Sale
5965,11100,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,36840,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5850,2020-01-10,Credit Sale
5965,45,2020-01-13,Credit Sale
5965,840,2020-01-10,Credit Sale
5965,12420,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4650,2020-01-10,Credit Sale
5965,1350,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7125,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2910,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1530,2020-01-10,Credit Sale
5965,9075,2020-01-09,Credit Sale
5965,150,2020-01-22,Credit Sale
5965,13995,2020-01-09,Credit Sale
5965,6210,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,20820,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2550,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,540,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,420,2020-01-10,Credit Sale
5965,9240,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2850,2020-01-10,Credit Sale
5965,3075,2020-01-10,Credit Sale
5965,12030,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,25605,2020-01-09,Credit Sale
5965,270,2020-01-16,Credit Sale
5965,2100,2020-01-21,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3720,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,46575,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7560,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6660,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,15630,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5190,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3960,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5205,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7800,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6015,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7905,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,450,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,13410,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,11865,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7950,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4980,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,14295,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7920,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1980,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,18210,2020-01-09,Credit Sale
5965,1800,2020-01-14,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,13755,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3540,2020-01-09,Credit Sale
5965,2010,2020-01-10,Credit Sale
5965,15720,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2475,2020-01-10,Credit Sale
5965,2325,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3810,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3000,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,29145,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,8820,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,16710,2020-01-09,Credit Sale
5965,2340,2020-01-15,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3540,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,11340,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3210,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,18780,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,8580,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2550,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,15825,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,15060,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7410,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,44910,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6420,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7980,2020-01-09,Credit Sale
5965,10740,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1920,2020-01-09,Credit Sale
5965,1920,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5580,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1185,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6150,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3150,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,16920,2020-01-09,Credit Sale
5965,3570,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2430,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1725,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2700,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6300,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2700,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7065,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,10620,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2400,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2850,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,10860,2020-01-09,Credit Sale
5965,330,2020-01-22,Credit Sale
5965,2220,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5265,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5370,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,12945,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5640,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4200,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3645,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3,2020-01-09,Credit Sale
5965,4320,2020-01-09,Credit Sale
5965,4605,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1500,2020-01-09,Credit Sale
5965,300,2020-01-22,Credit Sale
5965,1050,2020-01-10,Credit Sale
5965,15720,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1635,2020-01-10,Credit Sale
5965,10200,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,7020,2020-01-09,Credit Sale
5965,2580,2020-01-10,Credit Sale
5965,13830,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,12960,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2340,2020-01-10,Credit Sale
5965,30255,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1800,2020-01-10,Credit Sale
5965,9330,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5460,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,1080,2020-01-10,Credit Sale
5965,10245,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,66090,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,18870,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,345,2020-01-22,Credit Sale
5965,6420,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,4065,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6720,2020-01-10,Credit Sale
5965,2790,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,3000,2020-01-10,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,3660,2020-01-10,Credit Sale
5965,1320,2020-01-10,Credit Sale
5965,4590,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,870,2020-01-10,Credit Sale
5965,2700,2020-01-10,Credit Sale
5965,3450,2020-01-10,Credit Sale
5965,27690,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2310,2020-01-10,Credit Sale
5965,1020,2020-01-10,Credit Sale
5965,1050,2020-01-10,Credit Sale
5965,1020,2020-01-10,Credit Sale
5965,5100,2020-01-10,Credit Sale
5965,300,2020-01-10,Credit Sale
5965,3000,2020-01-10,Credit Sale
5965,4020,2020-01-10,Credit Sale
5965,1620,2020-01-10,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,1080,2020-01-10,Credit Sale
5965,675,2020-01-10,Credit Sale
5965,1500,2020-01-10,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,960,2020-01-10,Credit Sale
5965,3345,2020-01-10,Credit Sale
5965,2760,2020-01-10,Credit Sale
5965,2610,2020-01-10,Credit Sale
5965,420,2020-01-10,Credit Sale
5965,435,2020-01-10,Credit Sale
5965,300,2020-01-10,Credit Sale
5965,570,2020-01-10,Credit Sale
5965,1350,2020-01-10,Credit Sale
5965,2175,2020-01-10,Credit Sale
5965,1890,2020-01-10,Credit Sale
5965,2730,2020-01-10,Credit Sale
5965,7155,2020-01-10,Credit Sale
5965,6195,2020-01-10,Credit Sale
5965,2550,2020-01-10,Credit Sale
5965,1260,2020-01-10,Credit Sale
5965,6150,2020-01-10,Credit Sale
5965,870,2020-01-10,Credit Sale
5965,1455,2020-01-10,Credit Sale
5965,840,2020-01-10,Credit Sale
5965,1005,2020-01-11,Credit Sale
5965,1350,2020-01-10,Credit Sale
5965,3360,2020-01-10,Credit Sale
5965,2190,2020-01-22,Credit Sale
5965,840,2020-01-22,Credit Sale
5965,600,2020-01-10,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,570,2020-01-10,Credit Sale
5965,630,2020-01-10,Credit Sale
5965,2550,2020-01-10,Credit Sale
5965,2265,2020-01-10,Credit Sale
5965,5250,2020-01-22,Credit Sale
5965,1290,2020-01-22,Credit Sale
5965,1920,2020-01-22,Credit Sale
28822,42900,2019-12-08,Credit Sale
28822,42000,2020-01-06,Credit Sale
28822,45000,2020-01-08,Credit Sale
28822,12600,2019-11-17,Credit Sale
28822,33000,2019-11-17,Credit Sale
28822,30000,2019-11-02,Credit Sale
28822,33000,2019-11-08,Credit Sale
28822,45000,2019-10-21,Credit Sale
28822,45000,2019-05-21,Credit Sale
28822,37500,2019-03-07,Credit Sale
28822,51000,2019-08-25,Credit Sale
28822,45600,2019-12-09,Credit Sale
28822,33000,2019-10-04,Credit Sale
28822,45000,2019-11-11,Credit Sale
28822,17400,2019-07-08,Credit Sale
28822,30000,2020-01-17,Credit Sale
5965,10200,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,570,2020-01-10,Credit Sale
5965,2100,2020-01-23,Credit Sale
5965,2160,2020-01-10,Credit Sale
5965,5925,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,6480,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5035,25500,2019-11-28,Credit Sale
5035,45000,2019-11-13,Credit Sale
5965,4380,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,5640,2020-01-09,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,2700,2020-01-10,Credit Sale
5965,2040,2020-01-10,Credit Sale
5965,900,2020-01-10,Credit Sale
5965,23340,2020-01-09,Credit Sale
5965,600,2020-01-11,Credit Sale
5965,3,2020-01-22,Credit Sale
5965,600,2020-01-23,Credit Sale
3172,6,2020-01-16,Credit Sale
3172,108,2019-12-23,Credit Sale
3172,12,2020-01-14,Credit Sale
3172,84,2019-12-30,Credit Sale
3172,84,2020-01-02,Credit Sale
3172,90,2020-01-03,Credit Sale
3172,195,2020-01-18,Credit Sale
3172,1125,2020-01-18,Credit Sale
3172,315,2020-01-18,Credit Sale
3172,150,2020-01-18,Credit Sale
3172,318,2020-01-18,Credit Sale
3172,240,2020-01-18,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,75,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
96796,75,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
96796,60,2020-01-20,Credit Sale
96796,90,2020-01-20,Credit Sale
96796,30,2020-01-20,Credit Sale
96796,30,2020-01-20,Credit Sale
52954,330,2019-12-27,Credit Sale
52954,150,2019-12-29,Credit Sale
52954,150,2019-12-29,Credit Sale
52954,201,2019-12-29,Credit Sale
52954,141,2019-12-29,Credit Sale
52954,30,2019-12-29,Credit Sale
52954,72,2019-12-30,Credit Sale
52954,600,2019-12-30,Credit Sale
52954,120,2019-12-30,Credit Sale
52954,141,2019-12-30,Credit Sale
52954,60,2019-12-30,Credit Sale
52954,120,2019-12-31,Credit Sale
52954,300,2019-12-31,Credit Sale
52954,300,2019-12-31,Credit Sale
52954,1650,2019-12-31,Credit Sale
96796,45,2020-01-20,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,45,2020-01-20,Credit Sale
52954,150,2019-12-31,Credit Sale
3172,834,2020-01-16,Credit Sale
3172,9,2020-01-16,Credit Sale
3172,126,2020-01-14,Credit Sale
3172,420,2020-01-13,Credit Sale
3172,84,2020-01-12,Credit Sale
3172,360,2020-01-11,Credit Sale
3172,6,2020-01-10,Credit Sale
3172,1080,2020-01-06,Credit Sale
3172,48,2020-01-06,Credit Sale
3172,18,2020-01-06,Credit Sale
3172,138,2020-01-06,Credit Sale
3172,615,2020-01-18,Credit Sale
3172,75,2020-01-11,Credit Sale
3172,30,2020-01-16,Credit Sale
96796,720,2020-01-20,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,75,2020-01-20,Credit Sale
96796,15,2020-01-20,Credit Sale
96796,30,2020-01-20,Credit Sale
96796,45,2020-01-20,Credit Sale
96796,30,2020-01-20,Credit Sale
96796,180,2020-01-20,Credit Sale
