id,amount,activities_time,source
5085,204.0,2020-01-09,Credit Sale
5085,3390.0,2020-01-09,Credit Sale
5085,870.0,2020-01-10,Credit Sale
5085,1350.0,2020-01-10,Credit Sale
5085,360.0,2020-01-10,Credit Sale
5085,2730.0,2020-01-10,Credit Sale
5085,234.0,2020-01-10,Credit Sale
5085,210.0,2020-01-11,Credit Sale
5085,708.0,2020-01-11,Credit Sale
5085,300.0,2020-01-11,Credit Sale
5085,150.0,2020-01-11,Credit Sale
5085,840.0,2020-01-11,Credit Sale
5085,30.0,2020-01-11,Credit Sale
5085,3090.0,2020-01-11,Credit Sale
5085,540.0,2020-01-11,Credit Sale
5085,495.0,2020-01-12,Credit Sale
5085,300.0,2020-01-12,Credit Sale
5085,120.0,2020-01-12,Credit Sale
5085,1785.0,2020-01-12,Credit Sale
5085,225.0,2020-01-12,Credit Sale
5085,1155.0,2020-01-13,Credit Sale
5085,885.0,2020-01-13,Credit Sale
5085,1635.0,2020-01-13,Credit Sale
5085,270.0,2020-01-13,Credit Sale
5085,5409.0,2020-01-14,Credit Sale
5085,1815.0,2020-01-14,Credit Sale
5085,240.0,2020-01-15,Credit Sale
5085,1605.0,2020-01-15,Credit Sale
5085,540.0,2020-01-15,Credit Sale
5085,2493.0,2020-01-15,Credit Sale
5085,1026.0,2020-01-15,Credit Sale
5085,990.0,2020-01-16,Credit Sale
5085,780.0,2020-01-16,Credit Sale
5085,450.0,2020-01-16,Credit Sale
5085,1242.0,2020-01-16,Credit Sale
5085,2484.0,2020-01-16,Credit Sale
5085,879.0,2020-01-17,Credit Sale
5085,1341.0,2020-01-17,Credit Sale
5085,219.0,2020-01-17,Credit Sale
5085,195.0,2020-01-17,Credit Sale
5085,2865.0,2020-01-17,Credit Sale
5085,45.0,2020-01-17,Credit Sale
5085,105.0,2020-01-18,Credit Sale
5085,1110.0,2020-01-18,Credit Sale
5085,60.0,2020-01-18,Credit Sale
5085,150.0,2020-01-18,Credit Sale
5085,3225.0,2020-01-18,Credit Sale
5085,840.0,2020-01-19,Credit Sale
5085,915.0,2020-01-19,Credit Sale
5085,108.0,2020-01-19,Credit Sale
5085,510.0,2020-01-19,Credit Sale
5085,171.0,2020-01-19,Credit Sale
5085,1080.0,2020-01-19,Credit Sale
5085,3540.0,2020-01-19,Credit Sale
5085,870.0,2020-01-20,Credit Sale
5085,138.0,2020-01-20,Credit Sale
5085,240.0,2020-01-20,Credit Sale
5085,4080.0,2020-01-20,Credit Sale
5085,330.0,2020-01-21,Credit Sale
5085,75.0,2020-01-21,Credit Sale
5085,4005.0,2020-01-21,Credit Sale
5085,870.0,2020-01-22,Credit Sale
5085,198.0,2020-01-22,Credit Sale
5085,3588.0,2020-01-22,Credit Sale
5085,2017.5,2020-01-23,Credit Sale
5085,105.0,2020-01-23,Credit Sale
5085,78.0,2020-01-23,Credit Sale
5085,420.0,2020-01-23,Credit Sale
5085,450.0,2020-01-23,Credit Sale
5085,60.0,2020-01-23,Credit Sale
5085,300.0,2020-01-23,Credit Sale
5085,156.0,2020-01-23,Credit Sale
3172,3.0,2020-01-20,Credit Sale
3172,210.0,2020-01-01,Credit Sale
3172,12.0,2019-12-26,Credit Sale
3172,159.0,2019-12-31,Credit Sale
3172,15.0,2020-01-11,Credit Sale
3172,15.0,2020-01-02,Credit Sale
3172,405.0,2020-01-14,Credit Sale
3172,300.0,2020-01-18,Credit Sale
3172,30.0,2019-12-25,Credit Sale
3172,30.0,2019-12-20,Credit Sale
5085,144.0,2020-01-09,Credit Sale
5085,300.0,2020-01-09,Credit Sale
5085,384.0,2020-01-09,Credit Sale
5085,66.0,2020-01-08,Credit Sale
5085,105.0,2020-01-07,Credit Sale
5085,810.0,2020-01-07,Credit Sale
5085,165.0,2020-01-07,Credit Sale
3172,51.0,2019-12-25,Credit Sale
3172,51.0,2019-12-25,Credit Sale
5085,1422.0,2020-01-04,Credit Sale
5085,90.0,2020-01-03,Credit Sale
5085,105.0,2020-01-03,Credit Sale
5085,180.0,2020-01-02,Credit Sale
5085,75.0,2020-01-01,Credit Sale
5085,270.0,2019-12-30,Credit Sale
5085,12645.0,2019-12-30,Credit Sale
5085,405.0,2020-01-19,Credit Sale
5085,135.0,2020-01-11,Credit Sale
5085,2451.0,2020-01-05,Credit Sale
5085,5424.0,2019-12-30,Credit Sale
5085,1320.0,2020-01-08,Credit Sale
5085,165.0,2020-01-18,Credit Sale
5085,600.0,2020-01-16,Credit Sale
5085,330.0,2020-01-03,Credit Sale
5085,75.0,2020-01-01,Credit Sale
5085,414.0,2020-01-01,Credit Sale
5085,10665.0,2019-12-31,Credit Sale
5085,624.0,2020-01-08,Credit Sale
5085,150.0,2020-01-04,Credit Sale
5085,45.0,2020-01-02,Credit Sale
5085,1641.0,2020-01-02,Credit Sale
5085,1215.0,2020-01-01,Credit Sale
5085,870.0,2019-12-31,Credit Sale
5085,2100.0,2019-12-30,Credit Sale
5085,1629.0,2019-12-30,Credit Sale
5085,270.0,2020-01-02,Credit Sale
5085,837.0,2019-12-30,Credit Sale
5085,420.0,2020-01-23,Credit Sale
5085,474.0,2020-01-22,Credit Sale
5085,600.0,2020-01-18,Credit Sale
5085,1302.0,2020-01-15,Credit Sale
5085,60.0,2020-01-10,Credit Sale
5085,402.0,2020-01-10,Credit Sale
5085,195.0,2020-01-06,Credit Sale
5085,399.0,2020-01-04,Credit Sale
5085,1440.0,2020-01-03,Credit Sale
5085,615.0,2019-12-31,Credit Sale
5085,7968.0,2019-12-30,Credit Sale
5085,600.0,2020-01-23,Credit Sale
5085,6.0,2020-01-12,Credit Sale
5085,984.0,2020-01-12,Credit Sale
5085,180.0,2020-01-01,Credit Sale
5085,630.0,2020-01-01,Credit Sale
5085,6435.0,2019-12-30,Credit Sale
3172,2124.0,2020-01-18,Credit Sale
3172,1320.0,2020-01-18,Credit Sale
5035,6120.0,2019-12-05,Credit Sale
5035,2310.0,2019-12-06,Credit Sale
5035,4590.0,2019-12-12,Credit Sale
5035,6120.0,2019-12-31,Credit Sale
5035,237.0,2020-01-02,Credit Sale
5035,990.0,2020-01-06,Credit Sale
5035,24000.0,2020-01-06,Credit Sale
5035,12240.0,2020-01-12,Credit Sale
5035,1344.0,2019-12-26,Credit Sale
5035,894.0,2019-12-15,Credit Sale
5035,198.0,2019-12-02,Credit Sale
5035,600.0,2019-11-21,Credit Sale
5035,6000.0,2019-11-21,Credit Sale
5035,3771.0,2019-11-24,Credit Sale
5035,267.0,2019-11-24,Credit Sale
5035,6000.0,2019-11-27,Credit Sale
5035,267.0,2019-12-01,Credit Sale
5035,3000.0,2019-12-02,Credit Sale
5035,267.0,2019-12-03,Credit Sale
5035,504.0,2019-12-06,Credit Sale
5035,198.0,2019-12-08,Credit Sale
5035,1203.0,2019-12-11,Credit Sale
5035,4500.0,2019-12-15,Credit Sale
5035,3120.0,2020-01-02,Credit Sale
5035,564.0,2020-01-16,Credit Sale
5035,6000.0,2019-11-21,Credit Sale
5035,10500.0,2019-12-15,Credit Sale
5035,3000.0,2019-12-16,Credit Sale
5035,2355.0,2019-12-21,Credit Sale
5035,3000.0,2020-01-09,Credit Sale
5035,2700.0,2020-01-23,Credit Sale
5035,3000.0,2020-01-23,Credit Sale
5035,4116.0,2019-11-21,Credit Sale
5035,687.0,2019-12-20,Credit Sale
5035,345.0,2019-11-28,Credit Sale
5035,210.0,2019-12-20,Credit Sale
5035,594.0,2019-12-27,Credit Sale
5035,2700.0,2019-12-20,Credit Sale
5035,300.0,2019-12-13,Credit Sale
5035,360.0,2019-12-13,Credit Sale
5035,390.0,2019-12-17,Credit Sale
5035,747.0,2019-12-20,Credit Sale
5035,159.0,2019-12-22,Credit Sale
5035,312.0,2019-12-25,Credit Sale
5035,1056.0,2019-12-31,Credit Sale
5035,150.0,2020-01-16,Credit Sale
5035,159.0,2020-01-16,Credit Sale
5035,4590.0,2020-01-11,Credit Sale
5035,34992.0,2019-12-14,Credit Sale
5035,7500.0,2019-12-15,Credit Sale
5035,2220.0,2020-01-10,Credit Sale
5035,600.0,2020-01-13,Credit Sale
5035,1197.0,2020-01-16,Credit Sale
5035,1560.0,2020-01-16,Credit Sale
5035,5580.0,2019-11-27,Credit Sale
5035,1920.0,2019-12-04,Credit Sale
5035,582.0,2019-12-04,Credit Sale
5035,1560.0,2019-12-10,Credit Sale
5035,480.0,2019-12-13,Credit Sale
5035,120.0,2019-12-15,Credit Sale
5035,2100.0,2019-12-17,Credit Sale
5035,780.0,2019-12-18,Credit Sale
5035,237.0,2019-12-19,Credit Sale
5035,900.0,2019-12-26,Credit Sale
5035,3147.0,2020-01-02,Credit Sale
5035,29274.0,2020-01-16,Credit Sale
5035,77004.0,2020-01-22,Credit Sale
5035,86151.0,2020-01-21,Credit Sale
5035,28287.0,2020-01-18,Credit Sale
5035,11550.0,2020-01-14,Credit Sale
5035,34626.0,2020-01-10,Credit Sale
5035,390.0,2020-01-03,Credit Sale
5035,20610.0,2019-12-30,Credit Sale
5035,41001.0,2019-12-24,Credit Sale
5035,4800.0,2019-12-20,Credit Sale
5035,300.0,2019-12-20,Credit Sale
5035,1197.0,2019-12-20,Credit Sale
5035,747.0,2020-01-19,Credit Sale
5035,1197.0,2019-12-20,Credit Sale
5035,30600.0,2019-12-14,Credit Sale
5035,18360.0,2019-12-14,Credit Sale
5035,150.0,2019-12-14,Credit Sale
5035,60000.0,2019-12-13,Credit Sale
5035,60300.0,2019-12-09,Credit Sale
5035,627.0,2019-12-06,Credit Sale
5035,18240.0,2019-12-03,Credit Sale
5035,226599.0,2019-11-24,Credit Sale
5035,267.0,2020-01-16,Credit Sale
5035,27.0,2019-12-18,Credit Sale
5035,45.0,2019-11-27,Credit Sale
5035,120.0,2019-11-26,Credit Sale
5035,582.0,2019-11-25,Credit Sale
5035,1821.0,2019-11-24,Credit Sale
5035,1500.0,2019-11-19,Credit Sale
5035,1800.0,2019-12-31,Credit Sale
5035,1650.0,2019-11-24,Credit Sale
5035,597.0,2019-11-26,Credit Sale
5035,597.0,2019-11-26,Credit Sale
5035,597.0,2019-11-26,Credit Sale
5035,624.0,2019-12-09,Credit Sale
5035,597.0,2019-12-09,Credit Sale
5035,1194.0,2019-12-21,Credit Sale
5035,150.0,2019-12-22,Credit Sale
5035,147.0,2019-12-27,Credit Sale
5035,72.0,2020-01-09,Credit Sale
5035,603.0,2020-01-12,Credit Sale
5035,90.0,2020-01-23,Credit Sale
5035,1194.0,2020-01-23,Credit Sale
5035,147.0,2019-11-26,Credit Sale
5035,9945.0,2019-11-24,Credit Sale
5035,234.0,2019-11-29,Credit Sale
5035,234.0,2019-12-03,Credit Sale
5035,234.0,2019-12-05,Credit Sale
5035,1500.0,2019-12-05,Credit Sale
5035,234.0,2019-12-08,Credit Sale
5035,234.0,2019-12-12,Credit Sale
5035,234.0,2019-12-15,Credit Sale
5035,234.0,2019-12-19,Credit Sale
5035,375.0,2019-12-24,Credit Sale
5035,234.0,2019-12-27,Credit Sale
5035,33.0,2020-01-02,Credit Sale
5035,234.0,2020-01-04,Credit Sale
5035,468.0,2020-01-07,Credit Sale
5035,1500.0,2020-01-08,Credit Sale
5035,234.0,2020-01-09,Credit Sale
5035,234.0,2020-01-16,Credit Sale
5035,234.0,2020-01-19,Credit Sale
85074,1500.0,2019-11-18,Credit Sale
85074,1500.0,2019-11-19,Credit Sale
85074,1500.0,2019-11-20,Credit Sale
85074,1500.0,2019-11-21,Credit Sale
85074,1500.0,2019-11-22,Credit Sale
85074,1500.0,2019-11-23,Credit Sale
85074,1500.0,2019-11-27,Credit Sale
85074,1500.0,2019-11-28,Credit Sale
85074,1500.0,2019-11-29,Credit Sale
85074,1500.0,2019-11-30,Credit Sale
85074,1500.0,2019-12-01,Credit Sale
85074,1500.0,2019-12-02,Credit Sale
85074,1500.0,2019-12-03,Credit Sale
85074,1500.0,2019-12-04,Credit Sale
85074,1500.0,2019-12-05,Credit Sale
85074,1500.0,2019-12-06,Credit Sale
85074,1500.0,2019-12-07,Credit Sale
85074,1500.0,2019-12-08,Credit Sale
85074,1500.0,2019-12-09,Credit Sale
85074,1500.0,2019-12-11,Credit Sale
85074,1500.0,2019-12-15,Credit Sale
85074,1500.0,2019-12-16,Credit Sale
85074,1500.0,2019-12-17,Credit Sale
5035,234.0,2020-01-01,Credit Sale
5035,1197.0,2019-12-06,Credit Sale
5035,300.0,2019-12-06,Credit Sale
5035,3210.0,2019-12-06,Credit Sale
5035,300.0,2019-12-20,Credit Sale
5035,582.0,2019-12-26,Credit Sale
5035,591.0,2020-01-02,Credit Sale
5035,1497.0,2020-01-08,Credit Sale
5035,3210.0,2020-01-08,Credit Sale
5035,948.0,2020-01-21,Credit Sale
5035,327.0,2019-12-10,Credit Sale
5035,30600.0,2019-12-15,Credit Sale
5035,59670.0,2019-12-16,Credit Sale
5035,61200.0,2019-12-24,Credit Sale
5035,747.0,2020-01-04,Credit Sale
5035,150.0,2019-12-24,Credit Sale
5035,15000.0,2019-12-13,Credit Sale
5035,3546.0,2019-12-26,Credit Sale
5035,1500.0,2019-12-26,Credit Sale
5035,1125.0,2019-12-26,Credit Sale
5035,480.0,2019-12-31,Credit Sale
5035,300.0,2020-01-22,Credit Sale
5035,337500.0,2019-11-13,Credit Sale
5035,18660.0,2020-01-07,Credit Sale
5035,147.0,2019-12-20,Credit Sale
5035,13038.0,2019-12-14,Credit Sale
5035,11844.0,2019-12-10,Credit Sale
5035,300.0,2020-01-16,Credit Sale
5035,18000.0,2020-01-07,Credit Sale
5035,732.0,2020-01-06,Credit Sale
5035,1047.0,2020-01-02,Credit Sale
5035,2016.0,2020-01-02,Credit Sale
5035,10500.0,2020-01-02,Credit Sale
5035,582.0,2019-12-29,Credit Sale
5035,750.0,2019-12-29,Credit Sale
5035,600.0,2019-12-25,Credit Sale
5035,759.0,2019-12-24,Credit Sale
5035,2781.0,2019-11-24,Credit Sale
5035,45000.0,2019-11-24,Credit Sale
5035,9000.0,2019-11-18,Credit Sale
5035,30000.0,2019-11-17,Credit Sale
5035,60.0,2019-11-14,Credit Sale
5035,7500.0,2019-12-18,Credit Sale
5035,777.0,2019-12-14,Credit Sale
5035,597.0,2019-12-14,Credit Sale
5035,9000.0,2019-12-07,Credit Sale
5035,7500.0,2019-12-06,Credit Sale
5035,9000.0,2019-12-06,Credit Sale
52954,26130.0,2019-12-23,Credit Sale
52954,38928.0,2019-12-11,Credit Sale
52954,30000.0,2019-12-12,Credit Sale
52954,4590.0,2019-12-12,Credit Sale
52954,12000.0,2019-12-13,Credit Sale
52954,864.0,2019-12-14,Credit Sale
52954,37500.0,2019-12-14,Credit Sale
52954,58740.0,2019-12-16,Credit Sale
52954,894.0,2019-12-18,Credit Sale
52954,55380.0,2019-12-20,Credit Sale
52954,864.0,2019-12-20,Credit Sale
52954,3000.0,2019-12-22,Credit Sale
52954,21000.0,2019-12-24,Credit Sale
52954,42000.0,2019-12-25,Credit Sale
52954,22650.0,2019-12-26,Credit Sale
52954,9180.0,2019-12-26,Credit Sale
52954,6000.0,2019-12-28,Credit Sale
52954,14400.0,2020-01-21,Credit Sale
52954,38250.0,2020-01-22,Credit Sale
52954,108.0,2020-01-22,Credit Sale
52954,21420.0,2020-01-23,Credit Sale
52954,1836.0,2019-12-16,Credit Sale
52954,21000.0,2019-12-17,Credit Sale
52954,150.0,2019-12-29,Credit Sale
52954,1638.0,2019-12-29,Credit Sale
52954,54000.0,2019-12-30,Credit Sale
52954,12000.0,2019-12-31,Credit Sale
52954,864.0,2019-12-31,Credit Sale
52954,36000.0,2019-12-31,Credit Sale
52954,300000.0,2019-12-11,Credit Sale
52954,330.0,2019-12-14,Credit Sale
52954,150000.0,2019-12-14,Credit Sale
52954,450.0,2019-12-18,Credit Sale
52954,30480.0,2019-12-20,Credit Sale
52954,30000.0,2019-12-22,Credit Sale
52954,30000.0,2019-12-24,Credit Sale
52954,150000.0,2020-01-21,Credit Sale
52954,3558.0,2020-01-21,Credit Sale
52954,327.0,2020-01-21,Credit Sale
52954,330.0,2019-12-24,Credit Sale
52954,330.0,2019-12-30,Credit Sale
52954,60000.0,2020-01-02,Credit Sale
52954,120000.0,2020-01-04,Credit Sale
52954,330.0,2020-01-05,Credit Sale
52954,480.0,2020-01-08,Credit Sale
52954,120000.0,2020-01-08,Credit Sale
52954,330.0,2020-01-10,Credit Sale
52954,90000.0,2020-01-10,Credit Sale
52954,204000.0,2020-01-14,Credit Sale
52954,18900.0,2020-01-14,Credit Sale
52954,330.0,2020-01-16,Credit Sale
52954,120.0,2020-01-17,Credit Sale
52954,20118.0,2019-12-11,Credit Sale
52954,141.0,2019-12-13,Credit Sale
52954,22770.0,2019-12-21,Credit Sale
52954,5160.0,2020-01-22,Credit Sale
52954,14850.0,2020-01-22,Credit Sale
52954,141.0,2020-01-01,Credit Sale
52954,141.0,2020-01-07,Credit Sale
52954,3636.0,2019-12-11,Credit Sale
52954,159.0,2019-12-11,Credit Sale
52954,159.0,2019-12-13,Credit Sale
52954,159.0,2019-12-16,Credit Sale
52954,189.0,2019-12-16,Credit Sale
52954,159.0,2019-12-22,Credit Sale
52954,159.0,2019-12-23,Credit Sale
52954,159.0,2019-12-24,Credit Sale
52954,351.0,2019-12-26,Credit Sale
52954,1080.0,2019-12-11,Credit Sale
52954,3195.0,2019-12-20,Credit Sale
52954,60.0,2019-12-22,Credit Sale
52954,3060.0,2019-12-31,Credit Sale
52954,60000.0,2020-01-02,Credit Sale
52954,6000.0,2020-01-05,Credit Sale
52954,1026.0,2019-12-11,Credit Sale
52954,591.0,2019-12-11,Credit Sale
52954,132.0,2019-12-14,Credit Sale
52954,69.0,2019-12-18,Credit Sale
52954,132.0,2019-12-25,Credit Sale
52954,591.0,2019-12-28,Credit Sale
52954,591.0,2020-01-23,Credit Sale
52954,315.0,2019-12-20,Credit Sale
52954,132.0,2019-12-30,Credit Sale
52954,132.0,2020-01-03,Credit Sale
52954,900.0,2020-01-05,Credit Sale
52954,132.0,2020-01-08,Credit Sale
52954,591.0,2020-01-10,Credit Sale
52954,108.0,2020-01-15,Credit Sale
52954,591.0,2020-01-17,Credit Sale
52954,132.0,2020-01-20,Credit Sale
52954,105.0,2019-12-21,Credit Sale
52954,42.0,2019-12-27,Credit Sale
52954,33.0,2020-01-22,Credit Sale
52954,42.0,2019-12-19,Credit Sale
52954,12.0,2019-12-28,Credit Sale
52954,195.0,2019-12-31,Credit Sale
52954,135.0,2020-01-02,Credit Sale
52954,42.0,2020-01-13,Credit Sale
52954,42.0,2020-01-15,Credit Sale
52954,600.0,2020-01-16,Credit Sale
52954,42.0,2020-01-17,Credit Sale
52954,330.0,2019-12-13,Credit Sale
52954,168.0,2019-12-20,Credit Sale
52954,84.0,2019-12-28,Credit Sale
52954,168.0,2020-01-23,Credit Sale
52954,84.0,2020-01-05,Credit Sale
52954,600.0,2020-01-09,Credit Sale
52954,84.0,2020-01-13,Credit Sale
73581,153.0,2019-12-27,Credit Sale
52954,4146.0,2019-12-11,Credit Sale
52954,600.0,2019-12-12,Credit Sale
52954,411.0,2019-12-19,Credit Sale
52954,3000.0,2019-12-24,Credit Sale
52954,900.0,2019-12-24,Credit Sale
52954,1305.0,2020-01-20,Credit Sale
52954,3600.0,2019-12-29,Credit Sale
52954,600.0,2020-01-13,Credit Sale
52954,1065.0,2020-01-14,Credit Sale
52954,480.0,2019-12-11,Credit Sale
73581,6000.0,2019-12-18,Credit Sale
73581,198.0,2019-12-19,Credit Sale
73581,150.0,2019-12-22,Credit Sale
73581,16500.0,2019-12-23,Credit Sale
52954,720.0,2019-12-16,Credit Sale
73581,162.0,2019-12-29,Credit Sale
73581,1530.0,2019-12-31,Credit Sale
73581,165.0,2019-12-31,Credit Sale
73581,150.0,2019-12-31,Credit Sale
73581,315.0,2020-01-03,Credit Sale
73581,300.0,2020-01-05,Credit Sale
73581,1200.0,2020-01-05,Credit Sale
73581,2100.0,2020-01-07,Credit Sale
73581,30000.0,2020-01-07,Credit Sale
73581,141.0,2020-01-07,Credit Sale
73581,315.0,2020-01-09,Credit Sale
73581,180.0,2020-01-09,Credit Sale
73581,750.0,2020-01-09,Credit Sale
73581,150.0,2020-01-11,Credit Sale
73581,240.0,2020-01-11,Credit Sale
73581,24000.0,2020-01-11,Credit Sale
52954,327.0,2020-01-12,Credit Sale
52954,714.0,2020-01-16,Credit Sale
73581,315.0,2020-01-13,Credit Sale
73581,1740.0,2020-01-14,Credit Sale
73581,450.0,2020-01-15,Credit Sale
73581,150.0,2020-01-16,Credit Sale
73581,9000.0,2020-01-16,Credit Sale
73581,1500.0,2020-01-18,Credit Sale
73581,165.0,2020-01-18,Credit Sale
73581,900.0,2020-01-20,Credit Sale
73581,16500.0,2020-01-22,Credit Sale
73581,360.0,2020-01-23,Credit Sale
52954,90.0,2019-12-11,Credit Sale
52954,90.0,2019-12-13,Credit Sale
52954,90.0,2019-12-17,Credit Sale
52954,90.0,2019-12-20,Credit Sale
52954,90.0,2019-12-24,Credit Sale
52954,90.0,2019-12-26,Credit Sale
52954,150.0,2019-12-28,Credit Sale
52954,90.0,2020-01-02,Credit Sale
52954,150.0,2020-01-07,Credit Sale
52954,90.0,2020-01-18,Credit Sale
52954,1074.0,2019-12-11,Credit Sale
52954,600.0,2019-12-11,Credit Sale
52954,447.0,2019-12-21,Credit Sale
52954,600.0,2019-12-27,Credit Sale
52954,675.0,2020-01-22,Credit Sale
52954,1530.0,2019-12-31,Credit Sale
52954,327.0,2020-01-08,Credit Sale
52954,120.0,2020-01-18,Credit Sale
52954,300.0,2019-12-11,Credit Sale
52954,390.0,2019-12-25,Credit Sale
52954,90.0,2020-01-13,Credit Sale
52954,90.0,2020-01-20,Credit Sale
52954,894.0,2019-12-11,Credit Sale
52954,300.0,2019-12-14,Credit Sale
52954,1008.0,2019-12-20,Credit Sale
52954,117.0,2019-12-25,Credit Sale
52954,117.0,2020-01-23,Credit Sale
52954,750.0,2020-01-15,Credit Sale
52954,2040.0,2019-12-11,Credit Sale
52954,3000.0,2019-12-14,Credit Sale
52954,30.0,2019-12-16,Credit Sale
52954,30.0,2019-12-28,Credit Sale
52954,30.0,2019-12-29,Credit Sale
52954,90.0,2019-12-30,Credit Sale
52954,90.0,2020-01-01,Credit Sale
52954,60.0,2020-01-02,Credit Sale
52954,90.0,2020-01-03,Credit Sale
52954,1500.0,2019-12-11,Credit Sale
52954,540.0,2019-12-11,Credit Sale
52954,330.0,2019-12-11,Credit Sale
52954,3510.0,2019-12-11,Credit Sale
52954,2235.0,2019-12-11,Credit Sale
52954,30.0,2019-12-11,Credit Sale
52954,300.0,2019-12-11,Credit Sale
52954,1293.0,2019-12-11,Credit Sale
52954,105.0,2019-12-11,Credit Sale
52954,60.0,2019-12-11,Credit Sale
52954,30.0,2019-12-11,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,654.0,2019-12-11,Credit Sale
52954,345.0,2019-12-11,Credit Sale
52954,60.0,2019-12-11,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,60.0,2019-12-11,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,330.0,2019-12-11,Credit Sale
52954,75.0,2019-12-11,Credit Sale
52954,390.0,2019-12-11,Credit Sale
52954,210.0,2019-12-11,Credit Sale
52954,480.0,2019-12-11,Credit Sale
52954,90000.0,2019-12-11,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,900.0,2019-12-11,Credit Sale
52954,120.0,2019-12-13,Credit Sale
52954,72.0,2019-12-13,Credit Sale
52954,90.0,2019-12-14,Credit Sale
52954,72.0,2019-12-14,Credit Sale
52954,180.0,2019-12-14,Credit Sale
52954,150.0,2019-12-15,Credit Sale
52954,300.0,2019-12-15,Credit Sale
52954,30.0,2019-12-15,Credit Sale
52954,120.0,2019-12-15,Credit Sale
52954,450.0,2019-12-15,Credit Sale
52954,270.0,2019-12-16,Credit Sale
52954,30.0,2019-12-18,Credit Sale
52954,60.0,2019-12-22,Credit Sale
52954,30.0,2019-12-22,Credit Sale
52954,291.0,2019-12-22,Credit Sale
52954,270.0,2019-12-22,Credit Sale
52954,30000.0,2019-12-22,Credit Sale
52954,72.0,2019-12-22,Credit Sale
52954,6000.0,2019-12-23,Credit Sale
52954,60.0,2019-12-23,Credit Sale
52954,141.0,2019-12-24,Credit Sale
52954,450.0,2019-12-24,Credit Sale
52954,300.0,2019-12-24,Credit Sale
52954,420.0,2019-12-24,Credit Sale
52954,90.0,2019-12-25,Credit Sale
52954,150.0,2019-12-25,Credit Sale
52954,45000.0,2019-12-26,Credit Sale
52954,30000.0,2019-12-26,Credit Sale
52954,150000.0,2019-12-26,Credit Sale
52954,60.0,2019-12-26,Credit Sale
52954,165.0,2019-12-26,Credit Sale
52954,180.0,2019-12-27,Credit Sale
52954,141.0,2019-12-27,Credit Sale
52954,150.0,2019-12-27,Credit Sale
52954,270.0,2019-12-28,Credit Sale
52954,30.0,2019-12-28,Credit Sale
52954,105.0,2019-12-28,Credit Sale
52954,150.0,2020-01-20,Credit Sale
52954,45.0,2020-01-20,Credit Sale
52954,150.0,2020-01-20,Credit Sale
52954,6000.0,2020-01-20,Credit Sale
52954,39000.0,2020-01-21,Credit Sale
52954,222.0,2020-01-21,Credit Sale
52954,300.0,2020-01-21,Credit Sale
52954,60.0,2020-01-21,Credit Sale
52954,150.0,2020-01-21,Credit Sale
52954,330.0,2020-01-22,Credit Sale
52954,585.0,2020-01-22,Credit Sale
52954,5886.0,2020-01-22,Credit Sale
52954,45000.0,2020-01-22,Credit Sale
52954,252.0,2020-01-23,Credit Sale
52954,300.0,2020-01-23,Credit Sale
52954,180.0,2020-01-23,Credit Sale
52954,150.0,2020-01-23,Credit Sale
52954,150.0,2019-12-11,Credit Sale
52954,300.0,2019-12-18,Credit Sale
52954,270.0,2020-01-01,Credit Sale
52954,1500.0,2020-01-01,Credit Sale
52954,17100.0,2020-01-01,Credit Sale
52954,210000.0,2020-01-02,Credit Sale
52954,1500.0,2020-01-02,Credit Sale
52954,30000.0,2020-01-02,Credit Sale
52954,141.0,2020-01-02,Credit Sale
52954,150.0,2020-01-02,Credit Sale
52954,45.0,2020-01-02,Credit Sale
52954,165000.0,2020-01-03,Credit Sale
52954,600.0,2020-01-03,Credit Sale
52954,150.0,2020-01-03,Credit Sale
52954,90.0,2020-01-03,Credit Sale
52954,30.0,2020-01-05,Credit Sale
52954,180.0,2020-01-05,Credit Sale
52954,150.0,2020-01-05,Credit Sale
52954,450.0,2020-01-05,Credit Sale
52954,150.0,2020-01-05,Credit Sale
52954,30.0,2020-01-06,Credit Sale
52954,270.0,2020-01-07,Credit Sale
52954,180.0,2020-01-07,Credit Sale
52954,30.0,2020-01-12,Credit Sale
52954,15000.0,2020-01-13,Credit Sale
52954,330000.0,2020-01-13,Credit Sale
52954,90000.0,2020-01-13,Credit Sale
52954,1050.0,2020-01-13,Credit Sale
52954,150.0,2020-01-13,Credit Sale
52954,30.0,2020-01-13,Credit Sale
52954,108000.0,2020-01-14,Credit Sale
52954,270.0,2020-01-15,Credit Sale
52954,780.0,2020-01-15,Credit Sale
52954,60.0,2020-01-15,Credit Sale
52954,150.0,2020-01-15,Credit Sale
52954,90000.0,2020-01-16,Credit Sale
52954,1527.0,2020-01-16,Credit Sale
52954,300.0,2020-01-16,Credit Sale
73581,570.0,2020-01-16,Credit Sale
73581,282.0,2020-01-14,Credit Sale
52954,120.0,2020-01-17,Credit Sale
52954,30.0,2020-01-17,Credit Sale
52954,78000.0,2020-01-18,Credit Sale
52954,15000.0,2020-01-18,Credit Sale
73581,135.0,2019-12-16,Credit Sale
73581,240.0,2019-12-16,Credit Sale
73581,390.0,2019-12-16,Credit Sale
73581,6000.0,2020-01-23,Credit Sale
